Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/6/1941,Patotero Sentimental,Tango,Roberto Rufino,Víctor,78rpm,Manuel Jovés,Manuel Romero,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/21/1941,Griseta,Tango,Roberto Rufino,Víctor,78rpm,Enrique Delfino,José Castillo,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/21/1941,La Torcacita,Tango,Instrumental,Víctor,78rpm,José Martínez,,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/16/1941,Germaine,Tango,Instrumental,Víctor,78rpm,Alberto Buchardo,,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/16/1941,Marejada,Tango,Instrumental,Víctor,78rpm,Roberto Firpo,Daniel Barreto,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/2/1941,Cuando El Amor Muere,Tango,Carlos Acuña,Víctor,78rpm,Alfredo Malerba,Héctor Marcó,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/2/1941,Sentimiento Criollo,Tango,Instrumental,Víctor,78rpm,Roberto Firpo,Domingo Lombardi,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/3/1941,Don Juan,Tango,Instrumental,Víctor,78rpm,Ernesto Ponzio,Ricardo Podestá,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/3/1941,El Cielo En Tus Ojos,Tango,Roberto Rufino,Víctor,78rpm,Francisco Pracánico,Francisco Bohigas,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/20/1941,La Morocha,Tango,Instrumental,Víctor,78rpm,Enrique Saborido,Ángel Villoldo,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/20/1941,La Mulateada,Milonga,Roberto Rufino,Víctor,78rpm,Julio Puerto,Carlos Pesce,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/3/1941,El Recodo,Tango,Instrumental,Víctor,78rpm,Alejandro Junnissi,Armando Tagini,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/3/1941,Zorzal,Milonga,Roberto Rufino,Víctor,78rpm,Dorita Zárate,Dorita Zárate,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/11/1941,El Paladín,Tango,Instrumental,Víctor,78rpm,Agustín Bardi,,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/11/1941,Y Hasta El Cardo Tiene Flor,Tango,Instrumental,Víctor,78rpm,Carlos Escobar,,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/26/1941,Lo Mismo Que Antes,Tango,Roberto Rufino,Víctor,78rpm,Ciriaco Ortiz,José Contursi,,39-41 / Initial Típica ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,1/3/1942,Noches De Carnaval,Tango,Roberto Rufino,Víctor,78rpm,Carlos Di Sarli,Francisco Jiménez,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/30/1942,Entre Pitada Y Pitada,Milonga,Alberto Podestá,Víctor,78rpm,Rodolfo Sciammarella,Rodolfo Sciammarella,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/30/1942,No Está,Tango,Alberto Podestá,Víctor,78rpm,José Bohr,José Bohr,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/9/1942,Al Compás Del Corazón,Tango,Alberto Podestá,Víctor,78rpm,Domingo Federico,Homero Expósito,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/9/1942,Alzame En Tus Brazos,Vals,Alberto Podestá,Víctor,78rpm,Héctor Cruz,Mario Battistella,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/26/1942,Rosa Morena,Milonga,Roberto Rufino,Víctor,78rpm,Enrique Maciel,Héctor Blomberg,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/26/1942,Sombras Del Puerto,Tango,Alberto Podestá,Víctor,78rpm,Armando Pontier,Oscar Rubens,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/23/1942,Cuidado Con Los Cincuenta,Tango,Instrumental,Víctor,78rpm,Ángel Villoldo,Carlos Pesce; Antonio Polito,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/23/1942,El Amanecer,Tango,Instrumental,Víctor,78rpm,Roberto Firpo,,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/23/1942,Junto A Tu Corazón,Tango,Alberto Podestá,Víctor,78rpm,Enrique Francini; Héctor Stamponi,José Contursi,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/29/1942,Cuando Un Viejo Se Enamora,Milonga,Roberto Rufino,Víctor,78rpm,Rodolfo Sciammarella,Manuel Romero,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/29/1942,Necesito Olvidar,`,Roberto Rufino,Víctor,78rpm,Rodolfo Sciammarella,Manuel Romero,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/12/1942,Decime Qué Pasó,Tango,Roberto Rufino,Víctor,78rpm,Miguel Nijensohn; José Nieso,José Suñé,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/14/1942,Mañana Zarpa Un Barco,Tango,Roberto Rufino,Víctor,78rpm,Lucio Demare,Homero Manzi,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/12/1942,Tarareando,Tango,Roberto Rufino,Víctor,78rpm,Juan Guichandut,Oscar Rubistein,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/9/1942,Julián Centeya,Milonga,Alberto Podestá,Víctor,78rpm,José Canet,Julián Centeya,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/9/1942,Rosas De Otoño,Vals,Alberto Podestá,Víctor,78rpm,Guillermo Barbieri,José Rial,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/12/1942,La Cumparsita,Tango,Instrumental,Víctor,78rpm,Gerardo Rodríguez,Pascual Contursi; Enrique Maroni; Gerardo Rodríguez,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/12/1942,Va A Cantar Un Ruiseñor,Tango,Alberto Podestá,Víctor,78rpm,Andrés Domenech,Carlos Pesce,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/30/1942,Nido Gaucho,Tango,Alberto Podestá,Víctor,78rpm,Carlos Di Sarli,Héctor Marcó,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/30/1942,Organito De La Tarde,Tango,Instrumental,Víctor,78rpm,Castillo Cátulo,José Castillo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/21/1942,Estampa Federal,Vals,Alberto Podestá,Víctor,78rpm,Pedro Maffia; Sebastián Piana,Cátulo Castillo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/21/1942,Volver A Vernos,Tango,Alberto Podestá,Víctor,78rpm,Joaquín Mora,Luis Castiñeira,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/5/1943,Cómo Se Hace Un Tango,Tango,Roberto Rufino,Víctor,78rpm,Arturo Gallucci,Enrique Dizeo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/5/1943,Cornetín,Tango,Roberto Rufino,Víctor,78rpm,Pedro Maffia,Homero Manzi; Cátulo Castillo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/5/1943,Un Día Llegara,Vals,Roberto Rufino,Víctor,78rpm,Carlos Di Sarli,Homero Manzi,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/17/1943,Adiós Te Vas,Tango,Roberto Rufino,Víctor,78rpm,Egidio Pittaluga,Cátulo Castillo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/17/1943,Canta Pajarito,Tango,Roberto Rufino,Víctor,78rpm,Juan Guichandut,Oscar Rubens,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/17/1943,Pa'Los Muchachos,Tango,Roberto Rufino,Víctor,78rpm,José Ranieri,Julián Centeya,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/5/1943,Bar Exposición,Tango,Instrumental,Víctor,78rpm,Luis Teisseire,,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/5/1943,Nueve Puntos,Tango,Instrumental,Víctor,78rpm,Francisco Canaro,,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/5/1943,Si Tú Quisieras,Tango,Roberto Rufino,Víctor,78rpm,Francisco Pracánico,Luis Rubistein,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/14/1943,Don José María,Tango,Instrumental,Víctor,78rpm,Anselmo Mendizábal,Carlos Waiss; Ernesto Temes,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,5/28/1943,Anselmo Acuña El Resero,Tango,Roberto Rufino,Víctor,78rpm,Pedro Casella; Félix Láurenz,Luis Caruso,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/14/1943,Zorro Plateado,Tango,Roberto Rufino,Víctor,78rpm,Carlos Riestra,Enrique Cadícamo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/5/1943,La Viruta,Tango,Instrumental,Víctor,78rpm,Vicente Greco,,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/5/1943,Navegante,Tango,Roberto Rufino,Víctor,78rpm,Jaime Yanin,José Staffolani,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/7/1943,Ensueños,Tango,Instrumental,Víctor,78rpm,Luis Brighenti,Enrique Cadicamo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/7/1943,Tristeza Marina,Tango,Roberto Rufino,Víctor,78rpm,José Dames; Roberto Patti,Horacio Sanguinetti,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/7/1943,Verdemar,Tango,Roberto Rufino,Víctor,78rpm,Carlos Di Sarli,José Contursi,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/7/1943,Yo Soy De San Telmo,Milonga,Roberto Rufino,Víctor,78rpm,Arturo Gallucci,Victorino Velazquez,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/4/1943,A Mí Me Llaman Juan Tango,Tango,Roberto Rufino,Víctor,78rpm,Tito Ribero,Carlos Waiss,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/4/1943,El Jagüel,Tango,Instrumental,Víctor,78rpm,Carlos Posadas,José Fernández,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/4/1943,Los Muñequitos,Tango,Roberto Rufino,Víctor,78rpm,Francisco Pracánico,Oscar Rubens,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,11/4/1943,Todo,Tango,Roberto Rufino,Víctor,78rpm,Hugo Gutiérrez,Homero Expósito,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/17/1943,Boedo Y San Juan,Tango,Roberto Rufino,Víctor,78rpm,Domingo Cadícamo,Enrique Cadícamo,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/17/1943,Esta Noche De Luna,Tango,Roberto Rufino,Víctor,78rpm,Graciano Gómez; José García,Héctor Marcó,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/17/1943,Maldonado,Milonga,Roberto Rufino,Víctor,78rpm,Alberto Mastra,Alberto Mastra,,42-43 / 5 violins ,Carlos Di Sarli,Domingo Capurro,"Félix Verdi, Roberto Gianitelli, Domingo Sánchez, Roberto Mititieri, Luis Porcellana","Roberto Guisado, Ángel Goicoechea, Adolfo Pérez, Antonio Rossi, Claudio González"
